x,y,z,t
-2.862251984580015,-2.370758393010472,21.49391415841441,20.29
-2.8235363805873543,-2.538179075933661,20.997118866805522,20.3
-2.804870416513003,-2.715595139431042,20.517461925698477,20.31
-2.8054293518402598,-2.9037718913633057,20.055273631407516,20.32
-2.824416143326669,-3.1035806595169824,19.610931850659057,20.33
-2.861130832782938,-3.3159241085469007,19.184837057540175,20.34
-2.9152437839752845,-3.5420092722634475,18.777650386583172,20.35
-2.9864994734253147,-3.783189629456998,18.39016585236901,20.36
-3.0746553338955795,-4.040819748046596,18.023178363250537,20.37
-3.1797452920259333,-4.316354674735184,17.67772564486417,20.38
-3.3020416341173795,-4.61141669026681,17.355271274781593,20.39
-3.441821776283238,-4.927642437269423,17.057316903876078,20.4
-3.599406386538051,-5.266692699303956,16.785402970084256,20.41
-3.775405086344497,-5.630226565361758,16.54176450408705,20.42
-3.9705420317115823,-6.019820130192548,16.329131824788938,20.43
-4.1855414435853415,-6.437046729015154,16.150242779696622,20.44
-4.4211600399825794,-6.8835404945682255,16.00792042156192,20.45
-4.678283248752978,-7.3604975381667765,15.906132238260748,20.46
-4.957782481217425,-7.86839236094612,15.849635628470384,20.47
-5.260525719730213,-8.407673434210105,15.84320231787784,20.48
-5.587391256646417,-8.978806256181253,15.891664229092083,20.49
-5.939131794502664,-9.581274996620266,16.0011063147939,20.5
-6.31599633775079,-10.212228166226394,16.178532202103536,20.51
-6.71816281894183,-10.868541822859804,16.43092856894688,20.52
-7.145820332731998,-11.547044270791314,16.765438502055083,20.53
-7.598419413005339,-12.241680817431297,17.189984894062547,20.54
-8.074084974499884,-12.94246257169867,17.711605833051177,20.55
-8.570835588370999,-13.639142485381019,18.337162617804076,20.56
-9.08649090088968,-14.320633256787142,19.07362455131227,20.57
-9.616547905978827,-14.969966717767067,19.924531766353876,20.58
-10.155067192057183,-15.567731829377234,20.88987863311028,20.59
-10.696062093355694,-16.09440217407551,21.96957487160125,20.6
-11.231759888493368,-16.52733305217419,23.159052432179386,20.61
-11.751796266316939,-16.843206949925843,24.443096631364053,20.62
-12.245629126996548,-17.019365044527326,25.805003120716442,20.63
-12.701726934220307,-17.032930455511348,27.224694203968514,20.64
-13.107032664485763,-16.869006784561552,28.669322679867562,20.65
-13.449398687993673,-16.51876661481381,30.10380113223236,20.66
-13.716403757416671,-15.974535876695665,31.491619617837248,20.67
-13.896790694811129,-15.243898538385766,32.79141550339438,20.68
-13.98294779525136,-14.345497071014742,33.96645928917375,20.69
-13.967678574543832,-13.300037771716228,34.98047100761055,20.7
-13.848450968192834,-12.14172089535187,35.8063309743579,20.71
-13.627279903535301,-10.908929515340104,36.42899298028217,20.72
-13.307211887573864,-9.641378133213815,36.83580254597861,20.73
-12.897076069097697,-8.378826673285099,37.03083778149703,20.74
-12.407948139309191,-7.155618502585254,37.027090875991334,20.75
-11.851848195934696,-6.004727587591119,36.83985567614957,20.76
-11.2436176684889,-4.947599928281656,36.493758476272944,20.77
-10.597755499865848,-3.999381323059933,36.014882266834036,20.78
-9.92895133259943,-3.1703624627261906,35.429694293004204,20.79
-9.250468348195797,-2.4605545994605,34.76288049358405,20.8
-8.574843456310813,-1.8679179573275788,34.0379472541182,20.81
-7.912414623744291,-1.3849741618187137,33.27397137227743,20.82
-7.2719284010796414,-1.0020920431331626,32.487205473186265,20.83
-6.660508615239104,-0.7084524771287954,31.690887744395866,20.84
-6.082957734902602,-0.4924847179603284,30.894186472098397,20.85
-5.543314636862491,-0.3427585028247894,30.105053922936634,20.86
-5.0434197915926715,-0.24883434412650798,29.328040160107918,20.87
-4.584493378927819,-0.20082578151788125,28.56679523348566,20.88
-4.166543923954395,-0.19019492039268174,27.823386296542456,20.89
-3.7888724897883646,-0.2094514137488122,27.098984389555234,20.9
-3.450150217238113,-0.2523727898830235,26.394054219660017,20.91
-3.1486851657019947,-0.31364849576145065,25.708668575265367,20.92
-2.882448383615458,-0.38912481730240583,25.042563216224355,20.93
-2.6492808909333587,-0.4753724109380977,24.39533886101065,20.94
-2.4469223899061534,-0.5698551453924595,23.766493002661132,20.95
-2.273133165522912,-0.6706087264224408,23.155502839285052,20.96
-2.125715001070463,-0.7763091747555143,22.561851247405762,20.97
-2.0025891147833597,-0.8860457638945098,21.985050573914688,20.98
-1.9018015061990268,-0.9993888615104711,21.424663237421527,20.99
-1.821548998133379,-1.116140876128642,20.880289405463078,21.0
-1.7602386841713333,-1.236513331691134,20.35160599659048,21.01
-1.7163728812440828,-1.360811008027377,19.838313712339552,21.02
-1.68875650256834,-1.4896476813089063,19.34020428225603,21.03
-1.6762661898144098,-1.623758659196761,18.85710490759515,21.04
-1.6779953563092542,-1.7639697507776528,18.38889365303432,21.05
-1.693283988498361,-1.9113393364312765,17.93555387153296,21.06
-1.7214994288765206,-2.066954777146448,17.497082780371027,21.07
-1.762271837102492,-2.232001655763777,17.073570903718696,21.08
-1.8154235950855058,-2.4078465105578464,16.665233913045938,21.09
-1.8807941843789109,-2.595868610221227,16.272297592011437,21.1
-1.9584657602791358,-2.7975558737766613,15.89513593693661,21.11
-2.048715083319753,-3.0145820043036577,15.534321215841231,21.12
-2.1518255887284004,-3.2486333672334586,15.190436625367138,21.13
-2.268233825758116,-3.501480515996243,14.864221887972858,21.14
-2.398653752891153,-3.7751267112165188,14.556837717770138,21.15
-2.54382856817659,-4.071609972602368,14.2695067358184,21.16
-2.7045254002170114,-4.393000386403179,14.003497314022304,21.17
-2.8817839494691495,-4.741566432398255,13.760756449948461,21.18
-3.0768061053033127,-5.119649165129623,13.543677877696915,21.19
-3.2907954588769384,-5.529589902784351,13.354660690522012,21.2
-3.5250045536089774,-5.973832810444981,13.19638873060146,21.21
-3.7809340035114527,-6.454663265860135,13.072979487540954,21.22
-4.06015500179213,-6.974221374325995,12.988956965715373,21.23
-4.364239944815539,-7.534655131031298,12.9488462649801,21.24
-4.694805556565175,-8.138078328329156,12.957970686823103,21.25
-5.053383971545809,-8.785084168321985,13.02382954894042,21.26
-5.441460220162318,-9.475781722267035,13.154288044991683,21.27
-5.860526654361962,-10.21029558241663,13.357242545362514,21.28
-6.31190408360874,-10.987534328026237,13.642155578655832,21.29
-6.795960799838472,-11.802234334883346,14.02023463640631,21.3
-7.312865075367312,-12.6483879567151,14.502697698521,21.31
-7.862758052979317,-13.519600493966752,15.101188542919491,21.32
-8.444057438252695,-14.403104373586627,15.82779672684473,21.33
-9.053442917222258,-15.28119030199844,16.692892380657593,21.34
-9.687534156051111,-16.13594056314317,17.7068046324496,21.35
-10.341193459317614,-16.943965070570506,18.877733838197152,21.36
-11.005385601489547,-17.67389221660401,20.204934359488607,21.37
-11.670563922610423,-18.29375481024097,21.686026721633795,21.38
-12.325298129156577,-18.768243475160983,23.313485320190246,21.39
-12.953924816531481,-19.061156127768395,25.061537722710945,21.4
-13.54028578200764,-19.138031760654854,26.900416800594936,21.41
-14.066345670483058,-18.965968860692463,28.792214713428205,21.42
-14.513234021662898,-18.529347795004657,30.681638166640045,21.43
-14.863171130387586,-17.819023242184628,32.51202351542927,21.44
-15.098259896882645,-16.837145294690238,34.22107435814426,21.45
-15.206335101645672,-15.61404413816303,35.75060051433497,21.46
-15.177416742949847,-14.185543697284276,37.04665373761945,21.47
-15.007014494696076,-12.604685965266173,38.067576766744686,21.48
-14.698544513602311,-10.933588297060892,38.794073629044966,21.49
-14.257832753250053,-9.236172181569275,39.21351389368173,21.5
-13.699166451213754,-7.571992029235432,39.340772185894345,21.51
-13.039187544241074,-5.99305436859137,39.20079471975158,21.52
-12.29750473732046,-4.5431687658218465,38.82681220470772,21.53
-11.49567095312876,-3.2466997839690106,38.26135047007852,21.54
-10.655018394578345,-2.1216449353691575,37.54703807494626,21.55
-9.7955154719758,-1.1695105958750507,36.723824143290585,21.56
-8.935535342765704,-0.3858264504462231,35.82863049387605,21.57
-8.09031297408779,0.24210431950886602,34.89096247155463,21.58
-7.272784141797251,0.7302968888653889,33.93552597190834,21.59
-6.492492720792764,1.097086250654635,32.979943768406535,21.6
-5.756910282190667,1.3613196116336554,32.03784667167857,21.61
-5.070177098353326,1.5406042898773153,31.117024792665152,21.62
-4.435133958485451,1.6516513143687004,30.22309989544832,21.63
-3.852758385739884,1.7092998361500362,29.359068113714518,21.64
-3.3223508152912316,1.7261134319458684,28.52566674286517,21.65
-2.842389513800967,1.7130414101226397,27.722775701543483,21.66
-2.410380014686756,1.6787831305473466,26.949330813946833,21.67
-2.0234945576807633,1.6309895094781046,26.204022034493942,21.68
-1.678379967529824,1.5752401404552325,25.48524610032901,21.69
-1.3716039558953537,1.516445561448618,24.79139425447571,21.7
-1.0996367103000353,1.4579875380518041,24.120941537032014,21.71
-0.8589563430954875,1.402765663802728,23.472425437687058,21.72
-0.6462187765182905,1.3527834489022037,22.844567600686066,21.73
-0.45815689990782793,1.3095130621560709,22.2362099492425,21.74
-0.2917321944711832,1.274109421942863,21.646317013322477,21.75
-0.14414106920039135,1.247203065877374,21.074031421825886,21.76
-0.012674602346967339,1.2293422309766824,20.5185398190116,21.77
0.1050070199983121,1.22082598970276,19.97918573178251,21.78
0.21115741461721504,1.2218378656886026,19.455366623913598,21.79
0.30776551079274606,1.2325195544966747,18.94656613507259,21.8
0.39667551508655857,1.2529560654592267,18.452328095499173,21.81
0.4795336735747915,1.2832603866538872,17.972257217081996,21.82
0.5578677908828169,1.3235386041253543,17.50601116150448,21.83
0.6330848721465326,1.3739577872948285,17.05327961951357,21.84
0.7064265304558934,1.4347748424810403,16.61382346137614,21.85
0.7791057906530507,1.5062691334390101,16.18741968524379,21.86
0.8521920889787663,1.5888767628300309,15.77391547722461,21.87
0.9267412874305779,1.6830952638695902,15.373202578151385,21.88
1.0037555878744613,1.789490541025783,14.98519558540971,21.89
1.0841744678789063,1.9088521236648026,14.609920546800195,21.9
1.1689695388384362,2.042009873784299,14.247437843857401,21.91
1.2590610095101524,2.189896524449652,13.897849519761447,21.92
1.3554071757960453,2.3537228415649016,13.56143993867241,21.93
1.4590134169797564,2.53474507727112,13.238539381504214,21.94
1.5708553529044826,2.7342945171842175,12.929515089838011,21.95
1.6919936985724016,2.954062146636054,12.635043104664808,21.96
1.823596296156327,3.1958452836797746,12.35593812214986,21.97
1.9668204229481807,3.461459449501851,12.093021155272332,21.98
2.1228819597820086,3.7530422951842906,11.847484378484166,21.99
2.293223169351502,4.073001888414846,11.621015187144023,22.0
2.4793087106520195,4.423754172355566,11.415331778412687,22.01
2.6825982376994606,4.807844041582344,11.232316066614004,22.02
2.9048039478669687,5.228150707907508,11.074964412289704,22.03
3.1477824449451757,5.687581667097194,10.946687202330784,22.04
3.4133884821549287,6.189062380118302,10.850895185556448,22.05
3.70354027070288,6.7356612567158285,10.791878672542307,22.06
4.020375368200385,7.330028623938641,10.775871259065635,22.07
4.366065976854776,7.974695097262998,10.80934892152878,22.08
4.74279951798876,8.672242850636351,10.898909654352575,22.09
5.152713330554416,9.424273038426882,11.053479025689734,22.1
5.597695293749914,10.230328000593124,11.284065065870388,22.11
6.0796085206329735,11.089785469598628,11.601748711567602,22.12
6.600283433857361,12.001409987875371,12.018653960113182,22.13
7.16030259158856,12.958193138219896,12.549783768548771,22.14
7.7595596851182576,13.950579764349637,13.210389495667327,22.15
8.397936266112444,14.96866798217483,14.016097531499234,22.16
9.073239350347714,15.994488176894535,14.982861167673384,22.17
9.780540071206683,17.00214698724889,16.123678364673328,22.18
10.514719037363738,17.965130994277793,17.451344656627835,22.19
11.2676819284992,18.848339309848715,18.97352897658043,22.2
12.02656104532426,19.60772832895759,20.68513407084368,22.21
12.77789426072823,20.198434938525835,22.57918584676305,22.22
13.504068952627414,20.57140107252302,24.63367556718136,22.23
14.183717837130843,20.68137720505319,26.80553746796474,22.24
14.794805476919372,20.484437513943483,29.047920638947566,22.25
15.312649459947238,19.95235715535995,31.29233157522614,22.26
15.714499168543865,19.078103121099193,33.46108606461136,22.27
15.977744529969062,17.863077644342994,35.47322178604326,22.28
16.08582312617674,16.347249391892543,37.250616897406346,22.29
16.027175252143373,14.584059464597654,38.7252488508498,22.3
15.79661127256818,12.646158462237981,39.84516837197798,22.31
15.399632919209164,10.618168624147646,40.59080123368559,22.32
14.845735720732838,8.586204520785174,40.95463849912447,22.33
14.15474184863741,6.62545744248051,40.965410491052154,22.34
13.348923109159369,4.801609869475466,40.66242134497386,22.35
12.454763911541287,3.161428237967634,40.09800167741621,22.36
11.49951908218372,1.7308838162323705,39.33064689545277,22.37
10.509761254309609,0.5213733525849081,38.416744391972294,22.38
9.509488369891452,-0.47246633637271385,37.407022563732404,22.39
8.519741182071977,-1.264720651672906,36.34448286709273,22.4
7.5577460649215125,-1.8768793477381511,35.26296577673712,22.41
6.636630620437679,-2.333455865380373,34.18701715288553,22.42
5.766463698790857,-2.659959726465597,33.13468466796418,22.43
4.953108933410742,-2.8803165602939997,32.11606698575832,22.44
4.200381860399036,-3.0169534768026933,31.13762922401361,22.45
3.50962773472413,-3.0896065231339294,30.202211138551704,22.46
2.8800659772374737,-3.114883838263762,29.309728610902418,22.47
2.3097703939917493,-3.1070733769648875,28.458957288437283,22.48
1.795561684864281,-3.077397767767712,27.647560221193647,22.49
1.3338211645122948,-3.035644619573807,26.872974081319832,22.5
0.9202631414317021,-2.988845810778876,26.132467651251936,22.51
0.5505118814462082,-2.943219420212652,25.423384326184458,22.52
0.22007805034936448,-2.903006137762408,24.743393662447417,22.53
-0.0755235068466267,-2.8718218571792136,24.090315934158593,22.54
-0.34054707043665344,-2.8522966204246716,23.462345072291644,22.55
-0.5791243170090056,-2.846272943280624,22.857971287114722,22.56
-0.7951836353582571,-2.8553548120751873,22.275854797320015,22.57
-0.9922868034209301,-2.8805495903484792,21.715036350066583,22.58
-1.1738817098179612,-2.9227459774529176,21.1746566678476,22.59
-1.3430124632278642,-2.982598563681593,20.65416486791995,22.6
-1.5026321279816939,-3.060631870666678,20.153127094318467,22.61
-1.6554149532424558,-3.157411450028687,19.67125889883466,22.62
-1.803756242336321,-3.2734700807976544,19.208532585036522,22.63
-1.9500188053711565,-3.409340309535372,18.76495924731591,22.64
-2.0962556876031577,-3.5657161675981075,18.340787988178676,22.65
-2.2444536100692156,-3.743330105113979,17.936461703921893,22.66
-2.3965546747129927,-3.942951047628933,17.552454414096115,22.67
-2.5542556407713013,-4.165599217462079,17.189576809800965,22.68
-2.7192808047348533,-4.412347147196214,16.848876517396995,22.69
-2.893329468334029,-4.684297021864496,16.531422948294548,22.7
-3.0779336803693167,-4.982792023341275,16.238728580308965,22.71
-3.2747000909393362,-5.30920277403114,15.97275682755919,22.72
-3.4852485649772453,-5.664894063550186,15.735489482391102,22.73
-3.7110768147761277,-6.0513919803303695,15.529233661973283,22.74
-3.953700187932525,-6.470068052331525,15.357312229480023,22.75
-4.214688635709706,-6.922180451362494,15.2232365895091,22.76
-4.495601097619961,-7.409035200289368,15.130555471612812,22.77
-4.797838634740971,-7.931698445984148,15.08386030219175,22.78
-5.122704259624733,-8.490163742677389,15.088896355384417,22.79
-5.471501975146295,-9.084305499597194,15.151468500325626,22.8
-5.845524182628748,-9.71398966684924,15.27757880440833,22.81
-6.245572177229905,-10.377241554324481,15.47478875672714,22.82
-6.671924998141754,-11.069889157221493,15.75121962476943,22.83
-7.12484111230191,-11.787665174574682,16.11497472500842,22.84
-7.60436083567938,-12.525334477938973,16.57477612300989,22.85
-8.108831433976182,-13.272321988227588,17.139051596183016,22.86
-8.635975120971827,-14.016356463098477,17.81547415419815,22.87
-9.183452647790592,-14.744846363169621,18.611825034215872,22.88
-9.74694807306049,-15.43988358488431,19.53330199526995,22.89
-10.319898373821578,-16.07927064700368,20.580031462706806,22.9
-10.895605424413578,-16.640616784703607,21.751747511420987,22.91
-11.465589997186182,-17.09842528306409,23.04362968921063,22.92
-12.018397090212492,-17.42610714716569,24.438889236143076,22.93
-12.542313869875985,-17.597770167768683,25.918858504995622,22.94
-13.024212235357925,-17.58767405623952,27.459539080343394,22.95
-13.449723367699809,-17.38012601438452,29.0232889678703,22.96
-13.80517740856916,-16.96409377069767,30.570814251507716,22.97
-14.07641465315147,-16.332445063680932,32.0592458257783,22.98
-14.251978264352196,-15.498277611144195,33.442701452668175,22.99
-14.322964544318062,-14.481236337178531,34.67929683042519,23.0
-14.281764094759014,-13.308413333196894,35.72850115047249,23.01
-14.127704354716967,-12.02168632317036,36.56559458840119,23.02
-13.862216471600304,-10.66415464495732,37.171737669424864,23.03
-13.490763663355578,-9.282692673617467,37.53865443831373,23.04
-13.024450332362417,-7.9196463228065905,37.676949828218575,23.05
-12.475131757447544,-6.6154979223497445,37.59993780189478,23.06
-11.858134246497235,-5.402288123168165,37.331127051526224,23.07
-11.189664126348253,-4.300633360391027,36.89988565995404,23.08
-10.486102016846049,-3.327514134311302,36.33613974831613,23.09
-9.763167421073428,-2.4869016477611554,35.669485516735286,23.1
-9.0355016101822,-1.7787046713598278,34.92799262250239,23.11
-8.315854618369185,-1.1966344782599025,34.13561610972843,23.12
-7.614896686595491,-0.7305446113530497,33.312397960972426,23.13
-6.9415695168368226,-0.3685997717117115,32.474972127578155,23.14
-6.302187210901048,-0.09751932364784108,31.63509501187554,23.15
-5.701875126164956,0.0959147881252145,30.80250991827849,23.16
-5.1434081314043025,0.22419138175830122,29.983097510906013,23.17
-4.628622538730914,0.29906759217683115,29.181360975349772,23.18
-4.157851519219917,0.33082202665089094,28.399705261426185,23.19
-3.7305701976547536,0.3284624488817215,27.63947086251513,23.2
-3.3455153838158465,0.29969438337519166,26.901134693980346,23.21
-3.0008495675272213,0.2508681518969052,26.184582448338244,23.22
-2.6943900784060255,0.1872863042462855,25.48936787498095,23.23
-2.4236826992407594,0.113080859364972,24.814814539519354,23.24
-2.186177053520272,0.03157684350930919,24.160165436993367,23.25
-1.9792755510709823,-0.05471659069131886,23.524628445757482,23.26
-1.8004326960124806,-0.14396909918243897,22.907433084535185,23.27
-1.647189929563274,-0.23486379560625095,22.307848679686046,23.28
-1.5172215643096798,-0.32656953100657393,21.72520286057523,23.29
-1.408377380227594,-0.41863229373681593,21.15888712176843,23.3
-1.3186498931965616,-0.5108759587876539,20.60834598214453,23.31
-1.2462669253012646,-0.6034099969586287,20.07309309574674,23.32
-1.1895851301399853,-0.6965003748232949,19.55268202999469,23.33
-1.147221703096408,-0.7906101039004141,19.04673033637458,23.34
-1.1179023480422616,-0.8863133339561524,18.55488865449792,23.35
-1.100590030077092,-0.9842787294700581,18.076855257584015,23.36
-1.0944041498344415,-1.0853067330843593,17.612375733823107,23.37
-1.0985716811426611,-1.1902138510303972,17.161214360163143,23.38
-1.1125792351914572,-1.2999392638401497,16.72320469864502,23.39
-1.13595447627721,-1.4154665586632986,16.298198330459723,23.4
-1.16840859054336,-1.5378209629871884,15.886094841988234,23.41
-1.2098248516233479,-1.6681536073080383,15.486869661006834,23.42
-1.2601078807568955,-1.8076283272145308,15.10050735513219,23.43
-1.3193642053784809,-1.957501251625535,14.727085815504493,23.44
-1.3878361610381533,-2.1191669668867115,14.36678190481577,23.45
-1.4657764768447277,-2.294027501879021,14.019778887488735,23.46
-1.5536165637905868,-2.483618085269976,13.686404946809349,23.47
-1.6519614639697064,-2.689670489903455,13.367175776835492,23.48
-1.761423015290336,-2.913928748006084,13.062617026165142,23.49
-1.8827043389071054,-3.158244585553578,12.773388416693232,23.5
-2.0167777000881375,-3.4247772349927805,12.500577622549581,23.51
-2.164661073633002,-3.7157370685664395,12.24534853165927,23.52
-2.3273806451163064,-4.033370090209902,12.00890273286694,23.53
-2.5062013654865294,-4.380231437504318,11.793097684642301,23.54
-2.7025895992649693,-4.759034408784364,11.600281945946781,23.55
-2.918015718867716,-5.172494768245338,11.43281240362558,23.56
-3.154000912981541,-5.623474434619579,11.293397089211954,23.57
-3.412373651749476,-6.114895775772144,11.186251756730933,23.58
-3.6950473956722316,-6.649624760328814,11.115954506259419,23.59
-4.003939384676874,-7.230558954228266,11.087095426106664,23.6
-4.341046935432189,-7.860498389848179,11.105546832641734,23.61
-4.708415686960093,-8.541066124523178,11.17945372808902,23.62
-5.108087247023222,-9.273673518284108,11.31718694322467,23.63
-5.5421257700015225,-10.05974709428774,11.527317723664416,23.64
-6.012312185720324,-10.898589392986803,11.821115378982203,23.65
-6.519770479258449,-11.786234683357739,12.21163405196907,23.66
-7.0655732319839135,-12.718504170145538,12.711948157311792,23.67
-7.650565009693828,-13.689553855863206,13.336488489304628,23.68
-8.273327574947604,-14.685046012704047,14.100598928009317,23.69
-8.931655113932042,-15.688255134851516,15.01905301455613,23.7
-9.62311330271781,-16.681187992887,16.1069359755477,23.71
-10.34160566902535,-17.63459712537978,17.374949923376846,23.72
-11.078362998641232,-18.5133580976749,18.828179957929713,23.73
-11.824170550380137,-19.281025112601267,20.470926185961318,23.74
-12.564931138346253,-19.8926643887433,22.292998665600024,23.75
-13.283284157280745,-20.301794083503104,24.270593737563136,23.76
-13.960920459946038,-20.461376708176388,26.376460683278758,23.77
-14.575317519524141,-20.331841712129492,28.559053040382896,23.78
-15.103833182090138,-19.885370969906027,30.7555169154264,23.79
-15.52294041618007,-19.09993485835226,32.896790132228794,23.8
-15.811671674537276,-17.98723309729521,34.90290664023696,23.81
-15.952577035247163,-16.572460218705512,36.697701878937266,23.82
-15.93177370301318,-14.901847049613465,38.20996137517925,23.83
-15.745637503065048,-13.046566964361135,39.39332004168027,23.84
-15.393898622486974,-11.08303309502755,40.21070802676112,23.85
-14.887510579847106,-9.093814062781876,40.660859326839805,23.86
-14.242038599533506,-7.156035172731887,40.759546759246845,23.87
-13.478674019456546,-5.337062003321581,40.54009550644951,23.88
-12.622624240474858,-3.6824165523382657,40.0533343098743,23.89
-11.699971254137765,-2.2275902398396674,39.352824005503955,23.9
-10.73666957697004,-0.9836128868441727,38.49349565890621,23.91
-9.757076189339404,0.04800037366542578,37.52686575015747,23.92
-8.782218514182311,0.8797015767445895,36.49589096576401,23.93
-7.829957233849979,1.5299090467347392,35.43603857954576,23.94
-6.91440277392745,2.0216177549357104,34.37408165825671,23.95
-6.045678797627955,2.379013982070336,33.32836580070162,23.96
-5.231322031515705,2.626110572633113,32.312105505228,23.97
-4.475222813056778,2.7846741318684236,31.332119048070822,23.98
-3.7795375738798973,2.8747717359756058,30.392420370996728,23.99
-3.144061660368018,2.9132809523531846,29.493860010334203,24.0
-2.5673257535527703,2.9148408519496223,28.635739236979195,24.01
-2.0466129343446413,2.8912697041379114,27.816242212667927,24.02
-1.5785033252787604,2.8523889052525937,27.033023903076202,24.03
-1.1590769064787092,2.806041958437613,26.283574097189046,24.04
-0.784068818290026,2.7582941678315973,25.565378261787448,24.05
-0.44916996825570066,2.71414061102311,24.876081573406562,24.06
-0.15003159004452502,2.6770470222985594,24.2136242437789,24.07
0.11760035676624128,2.650064836616257,23.576089550037413,24.08
0.3577214761776754,2.635125995320081,22.961981048749553,24.09
0.5742587722430964,2.6338615209917506,22.36992520669331,24.1
0.7707730106155113,2.647464165686798,21.798847969856006,24.11
0.9506423689835442,2.676782717488324,21.247877563363293,24.12
1.1169680782117735,2.722549004737078,20.71631710716446,24.13
1.2726015667030635,2.7852751815602605,20.203694810151216,24.14
1.4202875265743653,2.865471533170023,19.70959773862017,24.15
1.5623845148208195,2.9636659150823346,19.233863743685223,24.16
1.7012040125397838,3.080348155393607,18.77641758547221,24.17
1.838843291377633,3.216120211633847,18.337303313533273,24.18
1.9772196979738303,3.3716884175770945,17.916808139137505,24.19
2.118250380916224,3.5477641301315486,17.51525228376365,24.2
2.263638285870797,3.745263758760467,17.13315220860363,24.21
2.4150416937168284,3.9652499289103,16.771320691729382,24.22
2.5741323685479496,4.208790256254788,16.43059646961937,24.23
2.742428949556663,4.477170258778154,16.11207621840819,24.24
2.9214898250148504,4.771823377589611,15.817346600122061,24.25
3.112907628391738,5.094174648575226,15.548046421457457,24.26
3.318185493438547,5.445785758243782,15.305980509869778,24.27
3.538833383212552,5.828305775702116,15.09385326975129,24.28
3.7764516336009604,6.2432940051076224,14.91465118848492,24.29
4.032632053993718,6.6923412202428265,14.771370516377193,24.3
4.308862791287415,7.177062034421196,14.667796522733287,24.31
4.606640677983079,7.698348255884035,14.60899516491578,24.32
4.9274785426927945,8.256962408841508,14.60014533531748,24.33
5.2728869473030695,8.853702186955438,14.646520596361439,24.34
5.644111799203305,9.488378164553604,14.754897881487768,24.35
6.042012560152826,10.158784223636722,14.933170635621675,24.36
6.467422061667624,10.862543455755393,15.189249583929799,24.37
6.921118568129409,11.596955408617838,15.53150809580132,24.38
7.4027292262131725,12.355135767732117,15.969427032724429,24.39
7.91109048298755,13.12766700250529,16.512132112410384,24.4
8.445032813113913,13.905065513462443,17.16880254523843,24.41
9.002316596130894,14.674212384137077,17.94835580583611,24.42
9.57812250769994,15.415595133811847,18.855847179239667,24.43
10.16728223560274,16.109052206353237,19.895515188335786,24.44
10.763800235761131,16.73220618457582,21.07024692328873,24.45
11.358037875321807,17.257134287317292,22.372554177710636,24.46
11.939355610918417,17.65563706593104,23.790789045360196,24.47
12.496390048792124,17.89865177666778,25.311217101329184,24.48
13.01475971414253,17.95987474806161,26.90505817469368,24.49
13.479878697126548,17.81865369593752,28.53705877141291,24.5
13.87669421404155,17.4553217047549,30.169813231383728,24.51
14.189965946455096,16.86541843561725,31.755193349484298,24.52
14.407223290091363,16.057180218541166,33.24535662095484,24.53
14.516267754554619,15.042468500909868,34.5918425404193,24.54
14.50974954996358,13.85387883922568,35.75269707678257,24.55
14.3846305491739,12.531277444699612,36.695928816189706,24.56
14.139999223771257,11.119745891355878,37.39435610694443,24.57
13.782722436064146,9.66954415596276,37.84345307298343,24.58
13.321638613290217,8.228986765194922,38.04552335994345,24.59
12.769401044048909,6.84360987044382,38.01350396542724,24.6
12.142200056265503,5.546062238284573,37.77444227499596,24.61
11.456509012341428,4.365766692408569,37.356907292939894,24.62
10.730124187968322,3.3191928772504182,36.7936408230151,24.63
9.979929175645639,2.4133475449869803,36.11737044949851,24.64
9.221967666405483,1.6494888380830068,35.358834180361136,24.65
8.469782545636168,1.0203454650531956,34.5439209622152,24.66
7.735681428778397,0.5164042255342262,33.695991401172385,24.67
7.028775369268338,0.12423786181474299,32.83194878201496,24.68
6.356853447833146,-0.17023815132400386,31.966265070937,24.69
5.72483556375048,-0.38132186878821234,31.10826884998608,24.7
5.136424979906818,-0.5229198849254572,30.26525916862786,24.71
4.5933434901399135,-0.607577066227612,29.441540674181056,24.72
4.096210455555969,-0.646728526277966,28.63983068687736,24.73
3.6444369204005342,-0.6500969261290379,27.861349115707696,24.74
3.236735632453144,-0.6261701604931338,27.10649126023517,24.75
2.871136104630989,-0.581842980441974,26.37496804088829,24.76
2.5453017357773344,-0.5229340410865781,25.66615140815057,24.77
2.2565986643866993,-0.453944524657486,24.979181350689323,24.78
2.002266974185077,-0.37857950116647043,24.3131174058498,24.79
1.7795133930543878,-0.29954032014467885,23.66700576675451,24.8
1.58555854333862,-0.218967837284055,23.03991554994696,24.81
1.417755010033784,-0.13829063527245183,22.43098913613647,24.82
1.2735446100185994,-0.058563091966791575,21.839421658193107,24.83
1.1505874007391141,0.019638143421486804,21.264499246042813,24.84
1.0466709409590047,0.09597908786477505,20.705561085424595,24.85
0.9598242417563675,0.1704262217216916,20.16202542773354,24.86
0.8882325995164526,0.2430965464540211,19.633356019942948,24.87
0.8303049629375235,0.31430247693078706,19.119078963440558,24.88
0.784599670086693,0.3844268616338058,18.61875166713296,24.89
0.7499034004580744,0.4539876013356031,18.131984310701608,24.9
0.725100805814202,0.5235309756352442,17.65840460012891,24.91
0.7093248581526663,0.5936843629152684,17.197686720994653,24.92
0.7017677389104958,0.6651160443049061,16.749519939718542,24.93
0.7018154116924059,0.7385092952438453,16.313622957448658,24.94
